,uic,name,lat,lng,address
161,8400121,Bodegraven,52.0813903808594,4.7461109161377,"Ambachtshof, Bodegraven, Bodegraven-Reeuwijk, Zuid-Holland, Nederland, 2411 GG, Nederland"
162,8400124,Borne,52.2988891601562,6.74805545806885,"Parallelweg, Borne, Overijssel, Nederland, 7622 NB, Nederland"
163,8400125,Boskoop,52.0777778625488,4.64694452285767,"Medisch Centrum Parklaan, 8, Parklaan, Boskoop, Alphen aan den Rijn, Zuid-Holland, Nederland, 2771 GB, Nederland"
164,8400126,Boskoop Snijdelwijk,52.067658,4.646186,"Spoor 1, Zwarte Pad, Boskoop, Alphen aan den Rijn, Zuid-Holland, Nederland, 2771 TX, Nederland"
165,8400236,Boven-Hardinxveld,51.832222,4.878056,"Station Boven Hardinxveld, Parallelweg, Boven-Hardinxveld, Hardinxveld-Giessendam, Zuid-Holland, Nederland, 3371 GH, Nederland"
166,8400230,Bovenkarspel Flora,52.6961097717285,5.25277757644653,"Broekerhavenweg, Broekerhaven, Bovenkarspel, Stede Broec, Noord-Holland, Nederland, 1611 CH, Nederland"
167,8400127,Bovenkarspel-Grootebroek,52.6949996948242,5.23777770996094,"2, Middenweg, Broekerhaven, Bovenkarspel, Stede Broec, Noord-Holland, Nederland, 1611 KS, Nederland"
168,8400132,Breda-Prinsenbeek,51.606388092041,4.72083330154419,"Spoor 2, Moskespad, Kesteren-Muizenberg, Kesteren, Breda, Noord-Brabant, Nederland, 4823 AA, Nederland"
169,8400136,Brummen,52.0911102294922,6.14694452285767,"2, Stationsweg, Brummen, Gelderland, Nederland, 6971 BX, Nederland"
170,8400140,Bunde,50.8969459533691,5.73666667938232,"Spoor 1, Oranjeplein, Bunde, Meerssen, Limburg, Nederland, 6241 EN, Nederland"
171,8400141,Bunnik,52.0630569458008,5.19444465637207,"Stationstunnel, Bunnik, Utrecht, Nederland, 3981 CP, Nederland"
172,8400145,Bussum Zuid,52.2658348083496,5.16305541992188,"Bussummergrindweg, Bussum, Gooise Meren, Noord-Holland, Nederland, 1402 KE, Nederland"
173,8400147,Capelle Schollevaar,51.9541664123535,4.58416652679443,"1B, Stationsplein, Schollevaar, Capelle aan den IJssel, Zuid-Holland, Nederland, 2907 MJ, Nederland"
174,8400152,Chevremont,50.8761100769043,6.05972242355347,"Spoor 1, Schoutstraat, Erenstein, Kerkrade, Limburg, Nederland, 6463 DN, Nederland"
175,8400155,Cuijk,51.7266825879048,5.87429523468017,"P+R Cuijk, Stationsplein, Cuijk, Land van Cuijk, Noord-Brabant, Nederland, 5431 CE, Nederland"
176,8400154,Culemborg,51.9466667175293,5.22694444656372,"Spoor 1, Anna Blamanweg, Achter 't Zand, Culemborg, Gelderland, Nederland, 4103 WH, Nederland"
177,8400164,Daarlerveen,52.4407702,6.5759947,"Grote Veenweg, Daarlerveen, Hellendoorn, Overijssel, Nederland, 7687 AV, Nederland"
178,8400161,Dalen,52.6941680908203,6.75805568695068,"Kymmelskampen, De Bente, Dalen, Coevorden, Drenthe, Nederland, 7751 GN, Nederland"
179,8400188,De Vink,52.1472206115723,4.4563889503479,"Spoor 3, Alexandrine Tinneplein, Dobbewijk, Leiden, Zuid-Holland, Nederland, 2331 MK, Nederland"
180,8400745,De Westereen,53.24817,6.03463,"Bûterwei, De Westereen, Dantumadiel, Fryslân, Nederland, 9271 EN, Nederland"
181,8400168,Deinum,53.1888115,5.7281572,"Spoorstrjitte, Ritsumasyl, Deinum, Waadhoeke, Fryslân, Nederland, 9033 XT, Nederland"
182,8400169,Delden,52.2599983215332,6.7161111831665,"2, Stationsweg, Delden, Hof van Twente, Overijssel, Nederland, 7491 CE, Nederland"
183,8400166,Delft Campus,51.9908332824707,4.36472225189209,"Kruithuispad, Voorhof, Delft, Zuid-Holland, Nederland, 2624 VD, Nederland"
184,8400171,Delfzijl,53.3336625,6.9240797,"Delfzijl, Eemsdelta, Groningen, Nederland, 9934 EA, Nederland"
185,8400175,Delfzijl West,53.3320834,6.9069092,"Hogelandsterweg, Biessum, Delfzijl, Eemsdelta, Groningen, Nederland, 9931 AK, Nederland"
186,8400278,Den Haag Mariahoeve,52.0905570983887,4.36944437026978,"AEGONplein, Mariahoeve, Haagse Hout, Den Haag, Zuid-Holland, Nederland, 2591 VA, Nederland"
187,8400279,Den Haag Moerwijk,52.0538902282715,4.3086109161377,"Hildebrandstraat, Spoorwijk, Laak, Den Haag, Zuid-Holland, Nederland, 2524 VM, Nederland"
188,8400379,Den Haag Ypenburg,52.0552787780762,4.39222240447998,"Spoor 2, Ypenburgse Stationsweg, De Caaien, Haagoord, Leidschenveen-Ypenburg, Den Haag, Zuid-Holland, Nederland, 2496 ZG, Nederland"
189,8400303,Den Helder Zuid,52.9324989318848,4.76416683197022,"2, Rehorstpark, Boerderijbuurt, Den Helder, Noord-Holland, Nederland, 1785 KL, Nederland"
190,8400172,Deurne,51.4558334350586,5.78888893127441,"Spoor 3, Fabriekstraat, Sint-Jozefparochie, Deurne, Noord-Brabant, Nederland, 5753 CC, Nederland"
191,8400185,Deventer Colmschate,52.2502784729004,6.21444463729858,"Sprinkhaan, Het Oostrik, Colmschate, Deventer, Overijssel, Nederland, 7423 BV, Nederland"
192,8400174,Didam,51.933502,6.1324106,"Stationslaan, De Fluun, De Kom, Oud-Dijk, Nieuw-Dijk, Didam, Montferland, Gelderland, Nederland, 6942 EG, Nederland"
193,8400165,Diemen,52.34515,4.967566,"Ouddiemerlaan, Diemen-Centrum, Diemen, Noord-Holland, Nederland, 1111 NG, Nederland"
194,8400163,Diemen Zuid,52.3302764892578,4.95583343505859,"1, Diemerdreef, Diemen-Zuid, Diemen, Noord-Holland, Nederland, 1112 RB, Nederland"
195,8400184,Doetinchem De Huet,51.9591413,6.2598521,"2, Jan Willinkstraat, De Huet-III, De Huet, Doetinchem, Gelderland, Nederland, 7006 NA, Nederland"
196,8400186,Dordrecht Stadspolders,51.801944732666,4.71666669845581,"Dudokplein, Stadspolders, Dordrecht, Zuid-Holland, Nederland, 3315 KG, Nederland"
197,8400181,Dordrecht Zuid,51.7900009155273,4.67138910293579,"Spoor 1, Jan Schaeferhof, Woonwagenkamp, Dordrecht, Zuid-Holland, Nederland, 3317 RX, Nederland"
198,8400183,Driehuis,52.4425010681152,4.63805532455444,"Sportpark Driehuis, Wolff en Dekenlaan, Driehuis NH, Velsen, Noord-Holland, Nederland, 1985 HP, Nederland"
199,8400192,Dronryp,53.1778086,5.6347411,"Hatzum, Dronryp, Waadhoeke, Fryslân, Nederland, 9035 VK, Nederland"
200,8400198,Dronten,52.5344,5.72089,"Spoor 4, Koning Willem-Alexanderplein, Houtwijk, Dronten, Flevoland, Nederland, 8254 BC, Nederland"
201,8400193,Duiven,51.9433326721191,6.01472234725952,"Duiven, Gelderland, Nederland, 6922 HH, Nederland"
202,8400195,Echt,51.1005554199219,5.87888908386231,"Spoor 2, Stationsweg, Schilberg, Gebroek, Pey, Echt, Echt-Susteren, Limburg, Nederland, 6101 HN, Nederland"
203,8400201,Ede Centrum,52.0436096191406,5.66833353042603,"Spoor 1, Ketelstraat, Ede, Gelderland, Nederland, 6713 AN, Nederland"
204,8400202,Eemshaven,53.458419,6.832,"4, Borkumkade, Eemshaven, Het Hogeland, Groningen, Nederland, 9979 XX, Nederland"
205,8400219,Eijsden,50.7719459533691,5.71000003814697,"Spoor 2, Stationsplein, Hoog-Caestert, Mariadorp, Eijsden, Eijsden-Margraten, Limburg, Nederland, 6245 AE, Nederland"
206,8400196,Eindhoven Strijp-S,51.4511108398438,5.45583343505859,"Spoor 4, Achtseweg Zuid, Zwaanstraat, Strijp S, Strijp, Eindhoven, Noord-Brabant, Nederland, 5621 BB, Nederland"
207,8400210,Enkhuizen,52.6991653442383,5.28638887405396,"Bosmankade, Enkhuizen, Noord-Holland, Nederland, 1601 EK, Nederland"
208,8400217,Enschede De Eschmarke,52.2213897705078,6.95111131668091,"24A, Lenteweg, Euregio Bedrijvenpark, Glanerbrug, Enschede, Overijssel, Nederland, 7532 SH, Nederland"
209,8400221,Enschede Kennispark,52.2374992370605,6.83888912200928,"1, Colosseum, Enschede, Overijssel, Nederland, 7521 PP, Nederland"
210,8400216,Ermelo,52.3016662597656,5.61472225189209,"Dokter van Dalelaan, Ermelo, Gelderland, Nederland, 3851 JA, Nederland"
211,8400338,Eygelshoven,50.8905563354492,6.04500007629395,"Spoor 2, Putterstraat, Hopel, Kerkrade, Limburg, Nederland, 6469 XT, Nederland"
212,8400234,Eygelshoven Markt,50.8960498196442,6.0602474212646396,"Hermanstraat, Broekveld, Eygelshoven, Kerkrade, Limburg, Nederland, 6471 GA, Nederland"
213,8400638,Feanwâlden,53.2351834,5.9886615,"2, Stasjonswei, Feanwâlden, Dantumadiel, Fryslân, Nederland, 9269 PG, Nederland"
214,8400232,Franeker,53.1824488,5.5483094,"Anna Maria van Schurmansingel, Stationsbuurt, Franeker, Waadhoeke, Fryslân, Nederland, 8801 JM, Nederland"
215,8400241,Gaanderen,51.93074,6.3486,"Struikenbuurt, Oud-Gaanderen, Gaanderen, Doetinchem, Gelderland, Nederland, 7011 MJ, Nederland"
216,8400246,Geleen Oost,50.9669456481934,5.84305572509766,"Geleen Oost, Stationstraat, Oud-Geleen, Daniken, Geleen, Sittard-Geleen, Limburg, Nederland, 6166 CA, Nederland"
217,8400248,Geleen-Lutterade,50.9755554199219,5.82472229003906,"Westelijke Randweg, Lutterade, Geleen, Sittard-Geleen, Limburg, Nederland, 6162 XD, Nederland"
218,8400251,Gilze-Rijen,51.583610534668,4.92611122131348,"12, Parallelweg, De Haansberg, Rijen, Gilze en Rijen, Noord-Brabant, Nederland, 5121 LD, Nederland"
219,8400262,Glanerbrug,52.2186126708984,6.97444438934326,"Glanerbrug, Vijverstraat, Glanerbrug, Enschede, Overijssel, Nederland, 7532 AL, Nederland"
220,8400253,Goes,51.4980545043945,3.89055562019348,"Spoor 2, Stationspark, Goes-Zuid, Goes, Zeeland, Nederland, 4461 LN, Nederland"
221,8400254,Goor,52.2302780151367,6.58444452285767,"Stationslaan, Kevelhammerhoek, Goor, Hof van Twente, Overijssel, Nederland, 7471 AP, Nederland"
222,8400257,Gouda Goverwelle,52.0149993896484,4.7408332824707,"Willensplein, Goverwelle, Gouda, Zuid-Holland, Nederland, 2807 PH, Nederland"
223,8400259,Gramsbergen,52.6091651916504,6.67583322525024,"De Oostermaat, Gramsbergen, Hardenberg, Overijssel, Nederland, 7783 BX, Nederland"
224,8400267,Grijpskerk,53.2557403255735,6.30977869033813,"Stationsstraat, Gaarkeuken, Grijpskerk, Westerkwartier, Groningen, Nederland, 9843 TB, Nederland"
225,8400238,Groningen Europapark,53.20480027,6.5854178,"Lodewijkpad, Coendersborg, Zuid, Groningen, Nederland, 9723 ZR, Nederland"
226,8400264,Groningen Noord,53.2301469,6.5563172,"Selwerd, West, Groningen, Nederland, 9741 CT, Nederland"
227,8400266,Grou-Jirnsum,53.0888900756836,5.82250022888184,"2, A32, Suorein, Grou, Leeuwarden, Fryslân, Nederland, 9001 LA, Nederland"
228,8400270,Haarlem Spaarnwoude,52.3827781677246,4.67305564880371,"Amsterdamsevaart, Oostpoort, Haarlem, Noord-Holland, Nederland, 2033 HZ, Nederland"
229,8400400,Halfweg-Zwanenburg,52.385935,4.747165,"Spoor 2, Zijkanaal F West, Halfweg, Haarlemmermeer, Noord-Holland, Nederland, 1165 MZ, Nederland"
230,8400438,Hardinxveld Blauwe Zoom,51.82944,4.815663,"Schapedrift, Blauwe Zoom, Hardinxveld-Giessendam, Zuid-Holland, Nederland, 3371 JD, Nederland"
231,8400295,Hardinxveld-Giessendam,51.8305549621582,4.83583354949951,"Spoorweg, Wielwijk, Hardinxveld-Giessendam, Zuid-Holland, Nederland, 3373 AH, Nederland"
232,8400297,Haren,53.1761093139648,6.61722230911255,"Station Haren, Nieuwe Stationsweg, Haren, Groningen, Nederland, 9751 TK, Nederland"
233,8400296,Harlingen,53.1704205,5.4251932,"2, Koningin Julianastraat, Plan Zuid, Harlingen, Fryslân, Nederland, 8862 TA, Nederland"
234,8400298,Harlingen Haven,53.174917,5.4112885,"Keermuur, Havenkwartier, Harlingen, Fryslân, Nederland, 8862 RZ, Nederland"
235,8400317,Heemskerk,52.4952774047852,4.68694448471069,"Euratomplein, De Ladder, Zuidbroek, Heemskerk, Noord-Holland, Nederland, 1966 SX, Nederland"
236,8400404,Heerlen Woonboulevard,50.896667,5.952222,"Leen Bakker, 66, In de Cramer, Woonboulevard, Zeswegen-Nieuw Husken, Vrank, Heerlen, Limburg, Nederland, 6412 PM, Nederland"
237,8400308,Heeze,51.3849983215332,5.56944465637207,"De Leuren, Weibossen, Kreijl, Heeze, Heeze-Leende, Noord-Brabant, Nederland, 5591 ND, Nederland"
238,8400309,Heiloo,52.5994453430176,4.70055532455444,"Stationsplein, Heiloo, Noord-Holland, Nederland, 1851 LN, Nederland"
239,8400310,Heino,52.4272232055664,6.22111129760742,"34, Stationsweg, Heino, Raalte, Overijssel, Nederland, 8141 SL, Nederland"
240,8400300,Helmond 't Hout,51.46794,5.63085,"Spoor 1, Doctorandus den Uyllaan, Kroon, Mierlo-Hout, Helmond, Noord-Brabant, Nederland, 5707 KJ, Nederland"
241,8400242,Helmond Brandevoort,51.4622230529785,5.60722208023071,"Diepenbroekpad, De Marke, Brandevoort, Diepenbroek, Helmond, Noord-Brabant, Nederland, 5708 XC, Nederland"
242,8400299,Helmond Brouwhuis,51.47068,5.70177,"Spoor 1, Brouwhuis, Helmond, Noord-Brabant, Nederland, 5704 EH, Nederland"
243,8400315,Hemmen-Dodewaard,51.9222129,5.6737254,"Stationspad, Dodewaard, Neder-Betuwe, Gelderland, Nederland, 6669 MN, Nederland"
244,8400433,Hengelo Gezondheidspark,52.261667,6.767778,"Hengelo, Overijssel, Nederland, 7555 PG, Nederland"
245,8400312,Hengelo Oost,52.2688903808594,6.81944465637207,"Zwavertsweg, Groot Driene, Hengelo, Overijssel, Nederland, 7557 EH, Nederland"
246,8400329,Hillegom,52.3025016784668,4.56555557250977,"Spoor 1, 2e Loosterweg, Hillegom, Zuid-Holland, Nederland, 2182 CL, Nederland"
247,8400324,Hilversum Media Park,52.2380561828613,5.17388868331909,"Via de Kijkbuis, Media Park, Hilversum, Noord-Holland, Nederland, 1217 WL, Nederland"
248,8400570,Hilversum Sportpark,52.2161102294922,5.18722200393677,"Athene, Arenapark, Hilversum, Noord-Holland, Nederland, 1213 NW, Nederland"
249,8400323,Hindeloopen,52.9464903,5.423063,"Stationsweg, Hindeloopen, Súdwest-Fryslân, Fryslân, Nederland, 8713 LP, Nederland"
250,8400326,Hoensbroek,50.9055557250977,5.93055534362793,"Economiestraat, Wijngaardsweg, De Koumen, Hoensbroek, Heerlen, Limburg, Nederland, 6433 KC, Nederland"
251,8400490,Hoevelaken,52.16652,5.45718,"Spoor 1, Rijksweg A1, Buitengebied Oost, Terschuur, Amersfoort, Utrecht, Nederland, 3784 WN, Nederland"
252,8400327,Hollandsche Rading,52.1777763366699,5.17916679382324,"Vuursche Dreef, Hollandsche Rading, De Bilt, Utrecht, Nederland, 3739 KT, Nederland"
253,8400328,Holten,52.2838897705078,6.42027759552002,"Dorpsstraat, Holten, Rijssen-Holten, Overijssel, Nederland, 7451 BV, Nederland"
254,8400332,Hoofddorp,52.2933349609375,4.70055532455444,"Van Heuven Goedhartlaan, Beukenhorst-Oost, Hoofddorp, Haarlemmermeer, Noord-Holland, Nederland, 2132 GX, Nederland"
255,8400330,Hoogeveen,52.7338905334473,6.47361087799072,"Stationsplein, Centrum West, Hoogeveen, Drenthe, Nederland, 7901 AA, Nederland"
256,8400334,Hoogkarspel,52.6905555725098,5.18388891220093,"2, Oosterwijzend, Hoogkarspel, Drechterland, Noord-Holland, Nederland, 1616 CM, Nederland"
257,8400336,Hoorn Kersenboogerd,52.6536102294922,5.08555555343628,"Borstwering, Kersenboogerd, Hoorn, Noord-Holland, Nederland, 1628 KR, Nederland"
258,8400339,Horst-Sevenum,51.4263877868652,6.04222202301025,"Spoor 2, Spoorstraat, Bedrijventerrein Berghem, Ulfterhoek, Sevenum, Horst aan de Maas, Limburg, Nederland, 5975 RK, Nederland"
259,8400335,Houten Castellum,52.01701,5.17949,"Leebrug, Houten, Utrecht, Nederland, 3995 ZJ, Nederland"
260,8400341,Houthem-St. Gerlach,50.8733329772949,5.79722213745117,"Spoor 1, Stationsweg, Sint Gerlach, Houthem, Valkenburg, Valkenburg aan de Geul, Limburg, Nederland, 6301 JE, Nederland"
261,8400292,Hurdegaryp,53.2187783,5.934543,"Hurdegaryp, Tytsjerksteradiel, Fryslân, Nederland, 9254 DA, Nederland"
262,8400722,IJlst,53.0146614,5.6160801,"IJlst, Súdwest-Fryslân, Fryslân, Nederland, 8651 AT, Nederland"
263,8400353,Kampen,52.5597229003906,5.92166662216186,"Kampen, Zwolseweg, Zandberg, Kampen, Overijssel, Nederland, 8271 AK, Nederland"
264,8400360,Kampen Zuid,52.5331,5.91309,"Spoor 1, N50, Stationskwartier, Zwartendijk, Kampen, Overijssel, Nederland, 8265 TX, Nederland"
265,8400354,Kapelle-Biezelinge,51.4808349609375,3.95611119270325,"Spoor 1, Stationsstraat, Dikkertje Dap, Biezelinge, Kapelle, Zeeland, Nederland, 4421 GX, Nederland"
266,8400359,Kesteren,51.9313869,5.5833465,"Spoor 4, Stationsstraat, Casterhoven, Kesteren, Neder-Betuwe, Gelderland, Nederland, 4041 CL, Nederland"
267,8400361,Klarenbeek,52.1780548095703,6.08361101150513,"Hoofdweg, Klarenbeek, Voorst, Gelderland, Nederland, 7382 BH, Nederland"
268,8400362,Klimmen-Ransdaal,50.8663902282715,5.8905553817749,"Mareheiweg, Koulen, Termaar, Klimmen, Voerendaal, Limburg, Nederland, 6343 EL, Nederland"
269,8400363,Koog aan de Zaan,52.458610534668,4.80555534362793,"Provincialeweg, Westerkoog, Koog aan de Zaan, Zaanstad, Noord-Holland, Nederland, 1541 BD, Nederland"
270,8400366,Koudum-Molkwerum,52.9028197,5.4106913,"Stationswei, Molkwerum, Súdwest-Fryslân, Fryslân, Nederland, 8722 HA, Nederland"
271,8400367,Krabbendijke,51.4333343505859,4.11694431304932,"Spoorlaan, Oostpolder, Roelshoek, Krabbendijke, Reimerswaal, Zeeland, Nederland, 4413 AS, Nederland"
272,8400368,Krommenie-Assendelft,52.49511,4.75417,"2, Jan Brassertunnel, Krommenie, Zaanstad, Noord-Holland, Nederland, 1567 LZ, Nederland"
273,8400369,Kropswolde,53.1617362,6.7220882,"Kropswolde, Woldweg, Kropswolde, Midden-Groningen, Groningen, Nederland, 9601 LV, Nederland"
274,8400370,Kruiningen-Yerseke,51.4650001525879,4.03722238540649,"Stationsweg, Kruiningen, Reimerswaal, Zeeland, Nederland, 4416 PN, Nederland"
275,8400135,Lansingerland-Zoetermeer,52.042222,4.517222,"Bleiswijksepad, Zoetermeer, Zuid-Holland, Nederland, 2712 PN, Nederland"
276,8400386,Leerdam,51.8947219848633,5.09138870239258,"Stationsweg, Leerdam-Centrum, Leerdam, Vijfheerenlanden, Utrecht, Nederland, 4141 DA, Nederland"
277,8400389,Leeuwarden Camminghaburen,53.2021808,5.8422968,"Camminghaburen, Leeuwarden, Fryslân, Nederland, 8925 LK, Nederland"
278,8400384,Leiden Lammenschans,52.1469459533691,4.49249982833862,"Leiden Lammenschans, Kamerlingh Onnesplein, Professorenwijk, Roodenburg, Leiden, Zuid-Holland, Nederland, 2313 VL, Nederland"
279,8400395,Lichtenvoorde-Groenlo,52.01188,6.59641,"Stationsstraat, Lievelde, Oost Gelre, Gelderland, Nederland, 7137 ST, Nederland"
280,8400399,Lochem,52.1666679382324,6.42638874053955,"1, Stationsplein, Ampsen, Lochem, Gelderland, Nederland, 7241 CV, Nederland"
281,8400403,Loppersum,53.3347145,6.7472625,"Ontwerpstation Loppersum, Parallelweg, Loppersum, Eemsdelta, Groningen, Nederland, 9919 AH, Nederland"
282,8400405,Lunteren,52.085277557373,5.62444448471069,"Dingerlaan, Lunteren, Ede, Gelderland, Nederland, 6741 DD, Nederland"
283,8400432,Maarheeze,51.304986,5.629796,"Spoor 1, Driebos, Maarheeze, Cranendonck, Noord-Brabant, Nederland, 6026 PV, Nederland"
284,8400419,Maarssen,52.1352767944336,5.03361129760742,"30, Safariweg, Maarssenbroek, Maarssen, Stichtse Vecht, Utrecht, Nederland, 3605 MA, Nederland"
285,8400449,Maastricht Noord,50.87087,5.71774,"Kanjelpad, Nazareth, Maastricht-Oost, Maastricht, Limburg, Nederland, 6222 ND, Nederland"
286,8400427,Mantgum,53.1296368,5.7131996,"2, Seerp van Galemawei, Tsjeintgum, Mantgum, Leeuwarden, Fryslân, Nederland, 9022 AG, Nederland"
287,8400430,Martenshoek,53.1607232,6.7402989,"2, Spoorstraat Zuid, Martenshoek, Hoogezand, Midden-Groningen, Groningen, Nederland, 9601 KN, Nederland"
288,8400436,Middelburg,51.4947204589844,3.61722230911255,"Kanaalweg, Dauwendaele, Middelburg, Zeeland, Nederland, 4337 PA, Nederland"
289,8400446,Mook-Molenhoek,51.766262,5.879133,"Bovensteweg, Mook, Mook en Middelaar, Limburg, Nederland, 6584 GB, Nederland"
290,8400460,Nieuw Vennep,52.2588882446289,4.64555549621582,"Venneperweg, 't Kabel, Nieuw-Vennep, Haarlemmermeer, Noord-Holland, Nederland, 2153 CA, Nederland"
291,8400455,Nieuwerkerk a/d IJssel,51.9652786254883,4.61694431304932,"Oranjepad, 's-Gravenweg, Nieuwerkerk aan den IJssel, Zuidplas, Zuid-Holland, Nederland, 2911 AP, Nederland"
292,8400469,Nijkerk,52.2222213745117,5.49388885498047,"Hassemanpad, Nijkerk, Gelderland, Nederland, 3862 WT, Nederland"
293,8400475,Nijmegen Dukenburg,51.8241653442383,5.79555559158325,"Zwanenveld, Dukenburg, Nijmegen, Gelderland, Nederland, 6538 TA, Nederland"
294,8400477,Nijmegen Goffert,51.8273,5.822722,"Spoor 2, Neerbosscheweg, Goffert, Nijmegen-Midden, Nijmegen, Gelderland, Nederland, 6534 AV, Nederland"
295,8400468,Nijmegen Heyendaal,51.8269462585449,5.86749982833862,"Heijendaal, Nijmegen-Midden, Nijmegen, Gelderland, Nederland, 6525 EG, Nederland"
296,8400451,Nijmegen Lent,51.863154,5.859625,"Spoor 1, Hertog Eduardplein, Hoge Bongerd, Lent, Nijmegen-Noord, Lent, Nijmegen, Gelderland, Nederland, 6663 AN, Nederland"
297,8400472,Nijverdal,52.366111,6.462,"Grotestraat, Gagelman-industrieterrein-Noord, Nijverdal Noord, Nijverdal, Hellendoorn, Overijssel, Nederland, 7443 BP, Nederland"
298,8400466,Nunspeet,52.3708343505859,5.78527784347534,"1, F.A. Molijnlaan, Nunspeet, Gelderland, Nederland, 8071 CH, Nederland"
299,8400467,Nuth,50.9194450378418,5.89277791976929,"P+R Nuth, Stationsplein, Reuken, Vaesrade, Nuth, Beekdaelen, Limburg, Nederland, 6361 BG, Nederland"
300,8400480,Obdam,52.6780548095703,4.90722227096558,"2, Stationsweg, Obdam, Koggenland, Noord-Holland, Nederland, 1713 HE, Nederland"
301,8400482,Oisterwijk,51.5822219848633,5.19416666030884,"Spoor 2, Tuinweg, Centrum, Oisterwijk, Noord-Brabant, Nederland, 5061 HM, Nederland"
302,8400483,Oldenzaal,52.3063888549805,6.93472242355347,"Groene Loper, Oldenzaal, Overijssel, Nederland, 7573 AV, Nederland"
303,8400489,Oosterbeek,51.9949989318848,5.84000015258789,"Spoor 1, Johannahoeveweg, Dreyeroord, Oosterbeek Noordoost, Oosterbeek, Renkum, Gelderland, Nederland, 6861 BT, Nederland"
304,8400494,Opheusden,51.9261615,5.6371145,"Dalwagenseweg, Opheusden, Neder-Betuwe, Gelderland, Nederland, 4043 MZ, Nederland"
305,8400496,Oss West,51.758056640625,5.50555562973022,"Spoor 1, Geffensestraat, Staatsliedenbuurt, Oss, Noord-Brabant, Nederland, 5344 HB, Nederland"
306,8400498,Oudenbosch,51.587776184082,4.53333330154419,"Spoor 2, Parklaan, Oudenbosch, Halderberge, Noord-Brabant, Nederland, 4731 GJ, Nederland"
307,8400501,Overveen,52.3911094665527,4.6061110496521,"Spoor 2, Tetterodeweg, Duinwijk, Overveen, Bloemendaal, Noord-Holland, Nederland, 2051 EV, Nederland"
308,8400506,Purmerend Overwhere,52.5113906860352,4.96833324432373,"Boeierstraat, Purmerend, Noord-Holland, Nederland, 1443 EN, Nederland"
309,8400499,Purmerend Weidevenne,52.4965906325416,4.93562936782836,"Purmerland, Weidevenne, Purmerend, Noord-Holland, Nederland, 1448 NL, Nederland"
310,8400509,Putten,52.2649993896484,5.57527780532837,"Stationsstraat, Putten, Gelderland, Nederland, 3882 NB, Nederland"
311,8400513,Raalte,52.3916664123535,6.27750015258789,"Ceintuurbaan, Raalte, Overijssel, Nederland, 8102 AA, Nederland"
312,8400515,Ravenstein,51.7941665649414,5.63583326339722,"Spoor 2, Schaafdries, Ravenstein, Oss, Noord-Brabant, Nederland, 5371 DZ, Nederland"
313,8400518,Reuver,51.2832191665301,6.07895851135253,"1, Stationsplein, Reuver, Beesel, Limburg, Nederland, 5953 DV, Nederland"
314,8400519,Rheden,52.0101,6.0314,"Doctor Langemeijerweg, Haveland, Rheden, Gelderland, Nederland, 6991 JJ, Nederland"
315,8400538,Rijssen,52.3122215270996,6.52027797698975,"3, Stationsdwarsweg, Rijssen, Rijssen-Holten, Overijssel, Nederland, 7461 MC, Nederland"
316,8400505,Rijswijk,52.039722442627,4.31916666030884,"Piramideplein, Artiestenbuurt, Rijswijk, Zuid-Holland, Nederland, 2283 CK, Nederland"
317,8400521,Rilland-Bath,51.422779083252,4.16111087799072,"StationRilland, Eersteweg, Werfkampen, Stationsbuurt, Rilland, Reimerswaal, Zeeland, Nederland, 4411 ND, Nederland"
318,8400525,Roodeschool,53.421262,6.7587,"Hooilandseweg, Roodeschool, Het Hogeland, Groningen, Nederland, 9983 RJ, Nederland"
319,8400524,Rosmalen,51.7147216796875,5.36805534362793,"Spoor 1, Vendelierstraat, Rosmalen Centrum, Rosmalen, 's-Hertogenbosch, Noord-Brabant, Nederland, 5241 TT, Nederland"
320,8400529,Rotterdam Blaak,51.9202766418457,4.48888874053955,"Blaak, Stadsdriehoek, Centrum, Rotterdam, Zuid-Holland, Nederland, 3011 GA, Nederland"
321,8400542,Rotterdam Lombardijen,51.8800010681152,4.53138875961304,"Spinozaweg, Zenobuurt, Lombardijen, IJsselmonde, Rotterdam, Zuid-Holland, Nederland, 3076 ZP, Nederland"
322,8400531,Rotterdam Noord,51.9422225952148,4.48166656494141,"Station Noord, Oude Noorden, Noord, Rotterdam, Zuid-Holland, Nederland, 3036 AD, Nederland"
323,8400533,Rotterdam Zuid,51.9044456481934,4.51027774810791,"Rosestraat, Kop van Zuid-Entrepot, Feijenoord, Rotterdam, Zuid-Holland, Nederland, 3071 AL, Nederland"
324,8400537,Ruurlo,52.0810888,6.4492656,"Stationsstraat, Ruurlo, Berkelland, Gelderland, Nederland, 7261 SR, Nederland"
325,8400543,Santpoort Noord,52.4338874816895,4.63250017166138,"Kennemergaardetunneltje, Santpoort-Noord, Velsen, Noord-Holland, Nederland, 2071 LH, Nederland"
326,8400544,Santpoort Zuid,52.4197235107422,4.63138866424561,"61A, Willem de Zwijgerlaan, Santpoort-Zuid, Velsen, Noord-Holland, Nederland, 2082 BB, Nederland"
327,8400603,Sassenheim,52.215278,4.517222,"Sassenheim, Stationsplein, Warmond, Teylingen, Zuid-Holland, Nederland, 2361 HH, Nederland"
328,8400547,Sauwerd,53.29113,6.5404,"2, Stationsstraat, Arwerd, Sauwerd, Het Hogeland, Groningen, Nederland, 9771 AG, Nederland"
